Timestamp,Orientation X,Orientation Y,Orientation Z,Orientation W,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Roll,Yaw,Window
1503515707985,+0.814,+0.517,+0.194,+0.179,+0.881,-0.097,-0.364,-9.688,+14.188,-17.562,-1, -4, 5, -4, -9, -4, -7, -1,2.621823481939579,1.1662137473116234,0
1503515708001,+0.812,+0.520,+0.190,+0.184,+0.896,-0.024,-0.347,-5.062,+11.250,-34.188,-8, 2, -9, -1, -3, 0, -3, -5,2.6178277730753696,1.1704272423552202,0
1503515708023,+0.812,+0.519,+0.188,+0.189,+0.937,-0.102,-0.266,+6.562,-14.188,-27.688,4, -6, -1, 0, -1, -2, 2, 2,2.6118454401459434,1.166912571389608,0
1503515708046,+0.813,+0.517,+0.186,+0.191,+1.078,-0.228,-0.366,-8.125,-18.938,-19.562,7, 7, 0, 0, 0, 2, -2, -1,2.610686874479055,1.1608153887890624,0
1503515708061,+0.815,+0.515,+0.185,+0.189,+1.001,-0.161,-0.459,-12.125,-10.750,+7.938,3, 0, 4, -1, 2, -3, 2, 2,2.6156099399656516,1.1553935759864349,0
1503515708084,+0.815,+0.517,+0.184,+0.186,+0.933,+0.018,-0.426,-15.312,+10.562,+17.500,-3, -5, -3, -1, 0, 1, 7, 1,2.6222044913725915,1.1592351867470043,0
1503515708106,+0.816,+0.517,+0.185,+0.181,+0.876,-0.095,-0.386,-9.125,+10.000,+24.688,2, 1, -2, 2, 0, 0, -3, 1,2.6297348591480345,1.1597372210836054,0
1503515708122,+0.816,+0.517,+0.186,+0.179,+0.787,-0.170,-0.390,-4.000,+10.938,+12.750,1, 2, 0, -2, -3, -6, -3, -2,2.631693651179086,1.1602685836392304,0
1503515708144,+0.815,+0.519,+0.187,+0.178,+0.846,-0.165,-0.296,-3.938,+10.312,-0.812,-5, 26, 12, -1, -3, 1, -3, -4,2.6323081087424653,1.1656725855888719,0
1503515708166,+0.815,+0.519,+0.186,+0.178,+0.915,-0.199,-0.305,-8.938,-3.375,-10.625,-1, -26, -16, -3, -5, -2, -4, -1,2.6332210333092174,1.1648407392617102,0
1503515708181,+0.815,+0.519,+0.182,+0.178,+0.931,-0.126,-0.349,-19.188,-2.625,-12.688,3, -1, -1, -1, -3, 1, -2, -3,2.636882028062436,1.1615497858191526,0
1503515708204,+0.816,+0.520,+0.178,+0.179,+0.948,-0.019,-0.366,-16.188,-0.688,-11.812,4, -1, 2, 1, 1, 0, 0, 0,2.641069794191535,1.1614509385793519,0
1503515708226,+0.815,+0.521,+0.176,+0.179,+0.986,-0.015,-0.366,-9.500,+1.438,-1.062,-2, -7, -1, -3, 2, -2, -1, 21,2.642343233017849,1.162015065720565,0
1503515708242,+0.815,+0.522,+0.176,+0.179,+0.985,-0.053,-0.337,-4.062,+3.688,+2.188,0, -1, 2, 0, -1, 1, -1, -11,2.643036739182158,1.1645904461308063,0
1503515708264,+0.814,+0.524,+0.176,+0.180,+0.939,-0.075,-0.337,+1.125,+7.812,-4.188,0, -7, -7, 0, 1, 3, 2, -5,2.6417409134918652,1.1694688918801712,0
1503515708279,+0.813,+0.525,+0.176,+0.182,+0.924,-0.075,-0.333,+7.188,+8.125,-11.750,-7, 11, 0, -3, -3, -2, -6, 6,2.6383287289431636,1.171911014350611,0
1503515708302,+0.811,+0.526,+0.175,+0.185,+0.907,-0.110,-0.285,+3.625,+2.812,-20.750,4, -11, -9, -4, 0, 1, 2, -1,2.633169930704214,1.1732880253050166,0
1503515708324,+0.811,+0.526,+0.172,+0.190,+0.900,-0.084,-0.270,-2.250,-10.812,-33.938,1, 1, 2, 1, -1, 0, -2, -3,2.6288295896659593,1.1715992979747527,0
1503515708346,+0.811,+0.526,+0.168,+0.194,+0.914,-0.099,-0.340,-6.312,-12.250,-32.312,-4, 2, 0, -1, 2, 5, 10, -4,2.6268391090400436,1.1690191130757175,0
1503515708361,+0.812,+0.525,+0.165,+0.197,+0.941,-0.080,-0.376,-7.375,-11.438,-23.438,9, 5, 1, -1, -3, -6, -2, -1,2.6258582169461535,1.1649487378146142,0
1503515708384,+0.812,+0.524,+0.161,+0.203,+0.952,+0.045,-0.395,+1.312,-13.625,-33.875,-3, 2, -3, -2, 0, 2, 2, 17,2.620285045128776,1.1601217094988812,0
1503515708406,+0.811,+0.523,+0.161,+0.206,+0.999,-0.055,-0.329,+10.250,-9.750,-19.125,17, 4, 2, -1, 0, 1, 0, 5,2.6140261456200444,1.1575182051133106,0
1503515708421,+0.812,+0.521,+0.159,+0.210,+0.983,-0.077,-0.285,+4.188,-23.875,-19.250,-12, 20, 14, 1, -1, -1, -3, -8,2.6099443705375966,1.1518132223744442,0
1503515708445,+0.815,+0.515,+0.156,+0.214,+0.980,-0.062,-0.365,-0.562,-45.500,-24.375,2, -11, -10, -2, 0, -3, -1, 11,2.6061877085738,1.1360045380678787,0
1503515708468,+0.818,+0.509,+0.153,+0.220,+1.103,-0.070,-0.397,+6.188,-53.750,-32.688,5, 13, 9, 4, 0, -1, -6, -5,2.5996051520131043,1.120571871363222,0
1503515708481,+0.819,+0.509,+0.149,+0.221,+0.877,+0.242,-0.382,-10.812,-9.938,+7.000,2, 3, -4, -4, -1, -1, -1, -15,2.602997292569279,1.1182041566543173,0
1503515708503,+0.821,+0.503,+0.151,+0.225,+1.084,-0.263,-0.375,+14.250,-42.125,-24.625,36, -17, -11, -3, 0, 14, 1, 3,2.5935497717199394,1.1058589914268977,0
1503515708525,+0.822,+0.501,+0.146,+0.228,+0.887,+0.083,-0.414,-9.562,-21.125,-18.500,-1, -4, -5, -2, -1, -3, -1, -1,2.593367434137419,1.0979746550429557,0
1503515708540,+0.824,+0.497,+0.143,+0.232,+0.879,+0.063,-0.465,+0.625,-28.000,-19.812,-22, -4, -5, -3, -1, -5, -6, 0,2.5897769788840166,1.087132606956614,0
1503515708563,+0.825,+0.494,+0.141,+0.235,+0.864,+0.053,-0.542,+5.062,-20.375,-11.875,-8, -34, -19, -3, 0, -6, 0, -4,2.586190191446887,1.0789840652464602,0
1503515708585,+0.825,+0.494,+0.142,+0.237,+0.857,+0.038,-0.482,+10.125,+5.562,-4.750,4, -2, -3, -3, -3, -3, 2, -1,2.5825533990746767,1.0799726318173999,0
1503515708601,+0.824,+0.494,+0.143,+0.237,+0.857,+0.008,-0.458,+7.812,+11.562,+1.938,-13, -2, 0, 3, -1, -1, -4, -2,2.5803669830002534,1.0802331165146168,0
1503515708622,+0.823,+0.496,+0.144,+0.238,+0.841,+0.028,-0.455,+4.375,+14.688,-4.188,-4, 11, 8, 1, -1, -1, 3, 8,2.578407756668329,1.0856747984575608,0
1503515708645,+0.821,+0.498,+0.145,+0.238,+0.877,-0.001,-0.434,+0.312,+19.062,+2.812,32, 12, 8, -13, -9, -4, -1, 0,2.576494405478282,1.090532296399579,0
1503515708661,+0.819,+0.501,+0.146,+0.237,+0.917,+0.016,-0.417,-0.750,+18.625,-1.438,-14, 13, 8, 4, 1, 3, -1, 0,2.576798112326075,1.0978024428877513,0
1503515708683,+0.817,+0.504,+0.146,+0.238,+0.941,+0.034,-0.357,+1.938,+17.000,-3.500,6, 5, 1, 0, -2, 1, 1, -1,2.575202001931284,1.104625684765332,0
1503515708706,+0.816,+0.505,+0.148,+0.238,+0.987,+0.004,-0.344,+6.250,+5.312,+1.000,0, 31, 3, 1, -1, -1, -2, -4,2.572980701137152,1.1081883719178047,0
1503515714225,+0.710,+0.575,+0.230,+0.335,+0.982,+0.050,-0.213,+0.250,-24.688,-8.688,1, 17, 1, -1, -1, -7, 2, -11,2.306046806073211,1.3352455010148618,1
1503515714247,+0.712,+0.573,+0.229,+0.335,+0.969,+0.007,-0.163,-7.375,-17.062,-0.562,3, -5, 3, 2, 1, 0, 2, -25,2.307348960931627,1.3295936528432915,1
1503515714270,+0.712,+0.574,+0.228,+0.334,+0.933,+0.048,-0.180,-9.750,-1.000,+2.062,-1, -19, -17, -3, -2, -3, 1, 4,2.3104739987824474,1.3310073736238268,1
1503515714285,+0.712,+0.575,+0.228,+0.332,+0.944,+0.071,-0.209,-10.375,+8.188,+4.562,1, -13, -6, -2, 0, 0, -3, -1,2.3137904896366237,1.3333654786860634,1
1503515714310,+0.712,+0.576,+0.228,+0.331,+1.012,+0.088,-0.219,-4.500,+10.312,+5.312,-9, 0, -2, -2, -4, -1, -2, -2,2.3161433691538114,1.3358340393913997,1
1503515714322,+0.712,+0.576,+0.228,+0.331,+1.026,+0.075,-0.187,-1.562,-4.188,+0.125,-3, 4, 5, 1, 4, 4, -8, -10,2.3161433691538114,1.3358340393913997,1
1503515714347,+0.713,+0.575,+0.227,+0.332,+0.959,+0.063,-0.188,-1.562,-11.062,-2.750,20, 3, -1, -3, 0, 0, 2, -5,2.316219195943182,1.3325944569947143,1
1503515714367,+0.713,+0.574,+0.226,+0.332,+0.903,+0.060,-0.218,-2.250,-3.625,-0.875,-3, -5, -3, -2, -5, -4, 0, -4,2.3156153173090663,1.3289791449779689,1
1503515714383,+0.713,+0.575,+0.227,+0.332,+0.927,+0.071,-0.213,+0.188,+8.375,-0.875,-1, 19, 18, 3, 0, -1, 2, 4,2.316219195943182,1.3325944569947143,1
1503515714405,+0.711,+0.576,+0.228,+0.332,+1.001,+0.086,-0.197,+2.375,+15.562,+0.188,-4, -14, -5, 0, 0, 3, 3, 17,2.3135299151256907,1.3356716687124048,1
1503515714427,+0.710,+0.577,+0.229,+0.333,+1.030,+0.083,-0.187,+5.438,+6.312,-1.125,23, 3, -2, 0, 0, 0, 0, -4,2.31153265945423,1.3391319883755781,1
1503515714445,+0.710,+0.576,+0.229,+0.334,+1.030,+0.065,-0.207,+4.688,-5.438,-1.688,2, -13, -5, -2, 1, 2, 5, -7,2.3091770193686094,1.336662085877971,1
1503515714465,+0.711,+0.575,+0.229,+0.335,+0.978,+0.054,-0.179,+3.812,-10.000,-0.625,-8, 1, -3, -2, -1, 2, 11, 4,2.3084776035106858,1.3344639694366844,1
1503515714487,+0.710,+0.575,+0.230,+0.335,+0.954,+0.071,-0.161,+3.062,+2.562,+0.500,-20, 21, 8, 1, -1, -4, -11, -8,2.306046806073211,1.3352455010148618,1
1503515714503,+0.708,+0.576,+0.230,+0.336,+0.930,+0.114,-0.183,+6.188,+14.438,-3.062,-23, -29, -15, -5, 0, 4, 5, 13,2.3031768691970838,1.3373909552511767,1
1503515714525,+0.707,+0.578,+0.232,+0.336,+1.021,+0.080,-0.167,+1.500,+13.438,+0.625,7, 8, 2, -1, -2, 15, -5, -11,2.3027929073898874,1.3443874487755048,1
1503515714549,+0.705,+0.580,+0.234,+0.334,+1.078,+0.019,-0.163,+2.125,+15.562,+8.062,-16, -11, 3, 2, 0, 14, 11, -2,2.3026490775234114,1.350935516420788,1
1503515714563,+0.705,+0.580,+0.235,+0.333,+1.056,+0.038,-0.185,-2.688,+1.938,+2.750,18, 4, -3, -1, -3, -13, -8, -2,2.3028165215190493,1.3518959168003974,1
1503515714586,+0.707,+0.578,+0.233,+0.334,+1.011,+0.074,-0.143,-3.000,-18.062,+0.562,37, -1, 0, -2, -2, -5, 0, -2,2.3039126119907634,1.3452368599022395,1
1503515714607,+0.708,+0.576,+0.232,+0.335,+0.983,+0.042,-0.125,+0.312,-20.938,-3.688,-3, 0, -5, -2, 0, -2, 6, 1,2.3025812267828525,1.3393971046469797,1
1503515714630,+0.710,+0.574,+0.231,+0.336,+1.028,+0.022,-0.177,-3.500,-23.250,-6.375,22, -2, -3, -2, -3, -10, -9, 1,2.302922392322554,1.3338377581395133,1
1503515714645,+0.712,+0.571,+0.228,+0.338,+0.935,+0.067,-0.232,-3.562,-21.125,-6.125,-9, 6, 0, 0, -4, -12, 7, 3,2.3024562243730444,1.3237344539045448,1
1503515714667,+0.714,+0.570,+0.226,+0.338,+0.909,+0.059,-0.180,-8.000,-14.312,-5.625,-19, -1, 2, 0, -1, -4, -9, -3,2.305933810708738,1.3196315823133644,1
1503515714690,+0.713,+0.572,+0.225,+0.337,+0.970,+0.096,-0.164,-12.312,+2.188,-2.250,3, 12, 3, -2, 1, 8, 9, 2,2.3087830816649535,1.323336672470488,1
1503515714705,+0.713,+0.572,+0.223,+0.337,+0.977,+0.124,-0.196,-6.750,-0.875,-0.875,-8, -4, -3, -1, 0, 4, -8, 3,2.3103289550346706,1.3212625416113828,1
1503515714727,+0.714,+0.571,+0.221,+0.338,+1.010,+0.120,-0.213,-7.125,-14.438,-5.562,-7, -1, -2, 0, 3, 3, -1, -1,2.3111754516407204,1.317018492709328,1
1503515714750,+0.716,+0.569,+0.218,+0.339,+0.976,+0.101,-0.216,-5.562,-21.750,-4.938,-4, -7, -2, -1, -4, 9, 10, -17,2.3130617965084874,1.3094827016602515,1
1503515714765,+0.718,+0.567,+0.216,+0.340,+0.909,+0.076,-0.229,-7.438,-16.500,-1.875,35, 9, 3, 3, 7, -16, -5, -4,2.314180016857977,1.3030012197394159,1
1503515714787,+0.719,+0.567,+0.215,+0.339,+0.917,+0.088,-0.225,-9.875,-6.750,+0.250,-21, -5, -4, -2, -7, -6, -2, 5,2.317588267010241,1.3021737014964427,1
1503515714810,+0.719,+0.568,+0.214,+0.338,+0.946,+0.108,-0.196,-8.562,+1.562,+3.562,6, 5, 4, 4, -2, 8, 10, -8,2.3207216527846066,1.3036278127811312,1
1503515714825,+0.719,+0.569,+0.213,+0.338,+0.973,+0.129,-0.206,-8.375,+1.875,-0.438,-40, -3, -3, -5, -3, -7, -2, -4,2.322874958530975,1.3052030558798766,1
1503515714848,+0.720,+0.568,+0.210,+0.338,+1.018,+0.127,-0.216,-11.375,-10.188,-2.812,-1, -6, 1, -1, 3, -1, 0, 17,2.32548494075863,1.2999281413032289,1
1503515714863,+0.722,+0.567,+0.208,+0.338,+0.999,+0.128,-0.235,-12.188,-15.062,+0.312,-6, -7, -4, -2, 0, -5, -5, 15,2.3289587487758343,1.2959768535056817,1
1503515714885,+0.724,+0.566,+0.207,+0.336,+0.946,+0.124,-0.243,-11.125,-9.000,+10.312,-4, -22, -9, -5, -4, -4, -5, -4,2.3336522852315222,1.2928017153671956,1
1503515714907,+0.724,+0.568,+0.206,+0.333,+0.893,+0.138,-0.182,-16.125,+2.688,+12.500,-6, 16, 3, 0, 0, 0, -3, -20,2.3401652205291894,1.2966524135791044,1
1503515714930,+0.723,+0.570,+0.206,+0.331,+0.944,+0.144,-0.188,-12.125,+15.812,+9.812,29, -8, -9, -7, -7, -8, 0, 11,2.343270037880634,1.301302747702343,1
1503515714946,+0.723,+0.572,+0.206,+0.328,+1.044,+0.141,-0.240,-13.125,+13.438,+11.625,12, 1, -2, 2, 2, 4, 2, 3,2.3490119225338972,1.3061615883708593,1
1503515714967,+0.724,+0.573,+0.205,+0.326,+1.027,+0.160,-0.237,-13.812,-0.750,+13.438,7, 3, -2, -3, 2, -1, -2, 0,2.354800711544338,1.307874410355076,1
