Timestamp,Orientation X,Orientation Y,Orientation Z,Orientation W,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Roll,Yaw,Window
1503510957321,-0.266,-0.128,-0.328,-0.898,+0.682,+0.062,-0.693,-1.250,+0.875,+0.500,-1, -1, 0, -3, 0, -2, -4, -4,0.5973541887506224,0.7181729279054716,0
1503510957337,-0.266,-0.128,-0.327,-0.898,+0.683,+0.064,-0.707,-0.812,-2.500,+0.812,1, 0, 1, 1, 0, -1, -2, 2,0.5971422068793195,0.715955317063603,0
1503510957359,-0.266,-0.128,-0.327,-0.898,+0.666,+0.059,-0.703,-0.438,+0.125,+0.688,-2, -1, -4, -2, 1, 1, 2, 1,0.5971422068793195,0.715955317063603,0
1503510957385,-0.266,-0.128,-0.327,-0.898,+0.677,+0.059,-0.711,-1.062,+0.125,+0.688,0, -2, -7, -4, -2, 1, -1, 0,0.5971422068793195,0.715955317063603,0
1503510957397,-0.266,-0.128,-0.327,-0.898,+0.671,+0.061,-0.708,-1.062,+0.750,+0.438,1, 1, 5, 2, 0, 0, 1, 3,0.5971422068793195,0.715955317063603,0
1503510957419,-0.266,-0.128,-0.327,-0.898,+0.679,+0.063,-0.700,-0.500,+0.562,+1.125,-2, -3, 0, -1, 0, 0, 0, 0,0.5971422068793195,0.715955317063603,0
1503510957441,-0.266,-0.128,-0.327,-0.898,+0.686,+0.060,-0.703,-1.125,+0.062,+1.250,1, -2, 0, -1, -3, -1, 1, -2,0.5971422068793195,0.715955317063603,0
1503510957457,-0.266,-0.128,-0.328,-0.898,+0.671,+0.060,-0.700,-1.188,+2.125,+0.625,-2, -1, 0, 0, -1, -2, -2, -5,0.5973541887506224,0.7181729279054716,0
1503510957479,-0.266,-0.128,-0.328,-0.898,+0.689,+0.065,-0.703,-1.125,+0.000,+0.812,-2, -1, -2, -2, -2, -2, -3, -5,0.5973541887506224,0.7181729279054716,0
1503510957501,-0.266,-0.128,-0.328,-0.898,+0.678,+0.061,-0.698,-0.812,+0.000,+0.875,-1, -2, -1, -1, 1, 1, 0, 2,0.5973541887506224,0.7181729279054716,0
1503510957517,-0.266,-0.128,-0.328,-0.898,+0.678,+0.058,-0.696,-0.750,-0.562,+0.750,0, 1, 0, -2, -3, -1, 0, 1,0.5973541887506224,0.7181729279054716,0
1503510957540,-0.266,-0.128,-0.328,-0.898,+0.684,+0.061,-0.707,-1.250,-1.812,+0.938,1, -2, 1, 2, 0, 2, 0, 0,0.5973541887506224,0.7181729279054716,0
1503510957562,-0.266,-0.128,-0.328,-0.898,+0.666,+0.057,-0.702,-1.125,+0.875,+0.438,-2, 0, 0, 0, -1, 1, -1, 1,0.5973541887506224,0.7181729279054716,0
1503510957577,-0.266,-0.128,-0.328,-0.898,+0.686,+0.062,-0.702,-1.188,-0.500,+0.875,0, 3, 0, -2, -1, -1, 1, 2,0.5973541887506224,0.7181729279054716,0
1503510957600,-0.266,-0.128,-0.328,-0.898,+0.677,+0.061,-0.705,-1.438,-0.062,+0.625,-2, -1, -1, -3, -1, -1, -3, -8,0.5973541887506224,0.7181729279054716,0
1503510957622,-0.266,-0.128,-0.328,-0.898,+0.673,+0.065,-0.701,-1.000,+1.188,+0.625,-1, -1, -1, 1, -1, 0, 0, -1,0.5973541887506224,0.7181729279054716,0
1503510957638,-0.266,-0.128,-0.328,-0.898,+0.687,+0.064,-0.705,-1.000,+0.250,+0.562,-3, -2, -2, 0, 0, -2, -2, -2,0.5973541887506224,0.7181729279054716,0
1503510957662,-0.266,-0.128,-0.328,-0.898,+0.686,+0.064,-0.693,-0.750,+0.062,+0.812,-1, -3, -3, 0, -1, -1, 0, 2,0.5973541887506224,0.7181729279054716,0
1503510957682,-0.266,-0.128,-0.328,-0.898,+0.676,+0.063,-0.695,-0.688,-1.375,+1.000,-3, -6, -2, -2, -1, 0, 0, -3,0.5973541887506224,0.7181729279054716,0
1503510957697,-0.266,-0.128,-0.328,-0.898,+0.675,+0.060,-0.709,-0.875,-0.688,+0.688,3, 2, -2, 1, 0, -1, 1, 4,0.5973541887506224,0.7181729279054716,0
1503510957720,-0.266,-0.128,-0.328,-0.898,+0.677,+0.062,-0.712,-0.875,-0.438,+0.625,-1, 0, -1, -1, -1, -1, -1, 0,0.5973541887506224,0.7181729279054716,0
1503510957742,-0.266,-0.128,-0.328,-0.898,+0.671,+0.059,-0.708,-1.000,-0.062,+1.000,-2, 0, -2, 0, 0, 0, -2, -3,0.5973541887506224,0.7181729279054716,0
1503510957757,-0.266,-0.128,-0.328,-0.898,+0.675,+0.058,-0.699,-1.125,+0.562,+0.812,1, -2, 0, -2, 1, -1, -1, 1,0.5973541887506224,0.7181729279054716,0
1503510957780,-0.266,-0.128,-0.328,-0.898,+0.682,+0.063,-0.701,-1.375,+1.062,+0.688,0, 0, -1, 0, -2, 0, 1, 0,0.5973541887506224,0.7181729279054716,0
